Nice name, ID, Level, X, Z
"Duck",1839,0,3173,3346
"Duck",1838,0,3173,3356
"Cow",2791,0,3174,3341
"Duck",1838,0,3174,3347
"Duck",1839,0,3175,3346
"Duck",1839,0,3175,3354
"Mugger",513,0,3175,3361
"Duck",1838,0,3176,3347
"Duck",1838,0,3176,3354
"Cow",2791,0,3177,3333
"Cow calf",2792,0,3177,3339
"Duck",1839,0,3177,3349
"Duck",1839,0,3177,3352
"Cow",2790,0,3180,3340
"Dreven",2674,0,3181,3359
"Cow",2793,0,3182,3329
"Tool Leprechaun",0,0,3182,3354
"Duck",1838,0,3183,3348
"Cow",2790,0,3184,3334
"Cow",2793,0,3184,3341
"Thief",5217,0,3184,3385
"Thief",5219,0,3184,3389
"Thief",5220,0,3185,3390
"Katrine",5210,0,3186,3385
"Cow calf",2792,0,3187,3331
"Cow",2791,0,3187,3336
"Cow",2791,0,3189,3332
"Cow calf",2794,0,3191,3336
"Duck",1838,0,3191,3342
"Guildmaster",814,0,3191,3362
"Farmer",3114,0,3192,3330
"Duck",1838,0,3194,3341
"Duck",1838,0,3194,3343
"Cow",2790,0,3195,3335
"Duck",1838,0,3196,3339
"Chicken",1173,0,3196,3352
"Cow",2791,0,3197,3331
"Chicken",1174,0,3197,3352
"Chicken",1173,0,3197,3353
"Chicken",1174,0,3198,3354
"Chicken",1173,0,3198,3355
"Evil Chicken",6739,0,3198,3359
"Scavvo",2871,1,3191,3351
"Valaine",2870,1,3193,3361
"Tool Leprechaun",0,0,3712,3839
"Gull",281,0,3714,3798
"Peter",7772,0,3714,3804
"Squirrel",7754,0,3715,3832
"Jardric",7497,0,3720,3812
"Shop keeper",7769,0,3726,3816
"Gull",281,0,3728,3785
"John",7790,0,3732,3812
"David",7791,0,3735,3815
"Fossil Collector",7770,0,3736,3805
"Charles",7773,0,3737,3824
"Dog",7771,0,3739,3805
"John",7774,0,3753,3802
"Mattimeo",7787,0,3761,3828
"Cormorant",282,0,3761,3835
"Pelican",283,0,3767,3831
"Gull",281,0,3773,3838
"Lead Navigator",7819,1,3723,3784
"Junior Navigator",7820,1,3723,3785
"Vaire",9068,0,3264,6057
"Guard",9188,0,3264,6066
"Guard",9185,0,3266,6026
"Indis",9086,0,3269,6079
"Elladan",9069,0,3273,6037
"Guilin",9070,0,3275,6057
"Rabbit",3422,0,3276,6033
"Lady Tangwen Trahaearn",9122,0,3279,6040
"Anaire",9076,0,3282,6075
"Rabbit",3422,0,3283,6052
"Rabbit",3421,0,3284,6050
"Ingwe",9071,0,3287,6054
"Gwyn",9159,0,3290,6044
"Cirdan",9072,0,3291,6061
"Rabbit",3421,0,3291,6063
"Reese",9239,0,3295,6043
"Banker",9131,0,3297,6058
"Banker",9127,0,3297,6059
"Banker",9131,0,3297,6060
"Rabbit",3422,0,3298,6040
"Crab",8733,0,3298,6042
"Islwyn",9146,0,3300,6064
"Saeros",9089,0,3301,6073
"Crab",9201,0,3302,6044
"Gwallter",9158,0,3302,6052
"Crab",8733,0,3303,6044
"Rabbit",3422,0,3303,6070
"Crab",8733,0,3304,6041
"Rabbit",3422,0,3305,6050
"Lord Baxtorian Cadarn",9120,0,3305,6066
"Sian",9166,0,3305,6074
"Aredhel",9074,0,3307,6056
"Glorfindel",9073,0,3309,6054
"Rabbit",3420,0,3310,6040
"Rabbit",3421,0,3311,6054
"Rabbit",3421,0,3311,6066
"Celegorm",9075,0,3315,6049
"Guard",9184,0,3318,6077
"Prifddinas guard",9475,2,3264,6078
"Guard",9185,2,3276,6070
"Turgon",9115,2,3280,6066
"Earwen",9110,2,3285,6044
"Guard",9188,2,3294,6052
"Caranthir",9111,2,3302,6065
"Rat",2854,0,1536,3719
"Dwarf",1403,0,1537,3721
"Spider",3019,0,1540,3714
"Dwarf",1403,0,1543,3720
"Bat",2827,0,1543,3768
"Bat",2827,0,1544,3772
"Spider",3019,0,1546,3722
"Munty",7088,0,1551,3716
"Spider",3019,0,1555,3719
"Spider",3019,0,1557,3736
"Rat",2854,0,1559,3737
"Rat",2854,0,1565,3759
"Miner",7093,0,1567,3765
"Miner",7092,0,1568,3761
"Miner",7091,0,1568,3763
"Miner",7094,0,1569,3765
"Moggy",7089,0,1570,3718
"Fuggy",7090,0,1570,3760
"Bat",2827,0,1571,3748
"Spider",3019,0,1574,3766
"Bat",2827,0,1575,3769
"Bat",2827,0,1576,3751
"Bat",2827,0,1578,3753
"Bat",2827,0,1578,3771
"Spider",3019,0,1579,3737
"Spider",3019,0,1591,3721
"Rommik",6530,0,2946,3205
"Shop keeper",2823,0,2947,3217
"Shop assistant",2824,0,2948,3217
"Phials",1614,0,2950,3212
"Rat",2855,0,2953,3204
"Rat",2855,0,2955,3202
"Brian",8694,0,2957,3203
"Rat",2855,0,2959,3202
"Rat",2855,0,2960,3205
"Henja",3306,0,2963,3211
"Angel",3369,0,2964,3210
"Hetty",4619,0,2968,3206
"Goblin",3030,0,2995,3209
"Goblin",3031,0,2996,3201
"Goblin",3029,0,2997,3216
"Goblin",3032,0,2998,3205
"Goblin",3033,0,2999,3208
"Goblin",3034,0,2999,3211
"Goblin",3051,0,3001,3202
"Goblin",3036,0,3002,3206
"Goblin",3035,0,3002,3210
"Goblin",3053,0,3003,3205
"Goblin",3052,0,3004,3201
"Goblin",3054,0,3004,3209
"Hengel",3284,1,2967,3210
"Anja",3285,1,2967,3213
"Rod Fishing spot",1529,0,3350,9567
"Rod Fishing spot",1529,0,3354,9566
"Rod Fishing spot",1529,0,3356,9566
"Rod Fishing spot",1529,0,3360,9567
"Rod Fishing spot",1529,0,3362,9588
"Nirrie",4739,0,3367,9586
"Hallak",4741,0,3368,9585
"Tirrie",4740,0,3368,9587
"Rod Fishing spot",1529,0,3371,9576
"Rod Fishing spot",1529,0,3371,9578
"Target",4765,0,3379,9556
"Rat",2854,0,2921,9653
"Rat",2854,0,2923,9639
"Melzar the Mad",823,0,2929,9649
"Spider",3019,0,2929,9659
"Spider",3019,0,2930,9648
"Zombie",3980,0,2932,9642
"Zombie",3981,0,2933,9640
"Rat",2854,0,2936,9648
"Lesser demon",3982,0,2936,9650
"Spider",3019,0,2936,9654
"Giant Lobster",4800,0,2312,5086
"Hobgoblin",4805,0,2313,5103
"Giant Lobster",4800,0,2314,5068
"Hobgoblin",4805,0,2315,5105
"Hobgoblin",4805,0,2316,5109
"Hobgoblin",4805,0,2318,5104
"Giant Lobster",4800,0,2327,5065
"Giant Lobster",4800,0,2327,5093
"Giant Lobster",4800,0,2334,5086
"Giant Lobster",4800,0,2340,5076
"Giant Lobster",4800,0,2340,5108
"Sea slug",4801,0,2351,5093
"Dire Wolf",9181,0,3156,6177
"Dire Wolf",3426,0,3167,6169
"Dire Wolf",3426,0,3179,6158
"Black dragon",253,0,3179,6179
"Possessed pickaxe",6469,0,3188,6171
"Shadow",4004,0,3188,6183
"Possessed pickaxe",6469,0,3190,6168
"Shadow",4004,0,3191,6181
"Shadow",4004,0,3191,6184
"Shadow",4004,0,3192,6179
"Shadow",4004,0,3194,6180
"Dire Wolf",3426,0,3196,6161
"Cow",2791,0,2189,3418
"Cow",2790,0,2190,3415
"Cow",2791,0,2191,3420
"Cow",2793,0,2192,3416
"Crow",2074,0,2193,3403
"Cow",2790,0,2193,3419
"Cow",2793,0,2194,3421
"Crow",2069,0,2195,3405
"Cow",2791,0,2195,3416
"Crow",2071,0,2197,3401
"",1172,0,2197,3419
"Gwerin Hapus",9178,0,2198,3412
"Marwolaeth Dawnsio",9180,0,2207,3405
"Preswylwyr Dall",9179,0,2210,3413
"Fishing spot",9174,0,2225,3428
"Fishing spot",9172,0,2226,3430
"Fishing spot",9172,0,2228,3428
"Fishing spot",9174,0,2228,3429
"Fishing spot",9174,0,2233,3424
"Fishing spot",9174,0,2234,3441
"Fishing spot",9172,0,2234,3442
"Fishing spot",9172,0,2235,3433
"Revenant knight",7939,0,3209,10216
"Revenant imp",7881,0,3214,10195
"Revenant dragon",7940,0,3237,10201
"Rod Fishing spot",1508,0,2508,3421
"Hadley",4179,0,2516,3428
"Rod Fishing spot",1508,0,2527,3412
"Gerald",4180,0,2528,3414
"Rod Fishing spot",1508,0,2530,3412
"Rod Fishing spot",1508,0,2533,3410
"Rod Fishing spot",1508,0,2534,3403
"Rasolo",679,0,2535,3432
"Rod Fishing spot",1508,0,2537,3406
"Moss giant",2090,0,2549,3408
"Moss giant",2092,0,2554,3401
"Moss giant",2091,0,2554,3409
"Mysterious ghost",6104,0,2555,3444
"Moss giant",2093,0,2556,3406
"Butterfly",234,0,2556,3444
"Polmafi Ferdygris",8286,0,3494,9626
"Veliaf Hurtz",8277,0,3494,9628
"Radigad Ponfit",8283,0,3497,9626
"Othainian",9217,1,2122,4562
"Witch's cat",9215,1,2131,4602
"Holthion",9219,1,2132,4554
"Doomion",9218,1,2134,4565
"Giant bat",4562,1,2150,4591
"Rebel Scout",4560,1,2153,4546
"Kardia",9214,1,2155,4566
"Moss warrior",8014,0,3594,9067
"Moss warrior",8014,0,3594,9081
"Moss warrior",8014,0,3595,9073
"Moss warrior",8014,0,3598,9073
"Moss warrior",8014,0,3599,9063
"Moss warrior",8014,0,3603,9068
"Moss warrior",8014,0,3604,9079
"Moss warrior",8014,0,3607,9063
"Moss warrior",8014,0,3609,9072
"Moss warrior",8014,0,3612,9065
"Moss warrior",8014,0,3613,9077
"Skeleton",7857,0,3618,9086
"Moss warrior",8014,0,3623,9040
"Moss warrior",8014,0,3623,9048
"Moss warrior",8014,0,3625,9035
"Skeleton",7857,0,3625,9062
"Skeleton",7857,0,3625,9069
"Skeleton",7857,0,3626,9085
"Moss warrior",8014,0,3627,9053
"Moss warrior",8014,0,3628,9044
"Skeleton",7857,0,3629,9074
"Moss warrior",8014,0,3632,9038
"Moss warrior",8014,0,3633,9049
"Moss warrior",8014,0,3633,9052
"Skeleton",7857,0,3636,9067
"Moss warrior",8014,0,3637,9034
"Moss warrior",8014,0,3638,9079
"Moss warrior",8014,0,3639,9043
"Skeleton",7857,0,3640,9056
"Moss warrior",8014,0,3641,9053
"Moss warrior",8014,0,3642,9038
"Skeleton",7857,0,3644,9065
"Skeleton",7857,0,3646,9056
"Moss warrior",8014,0,3647,9078
"Moss warrior",8014,1,3586,9069
"Moss warrior",8014,1,3593,9072
"Moss warrior",8014,1,3593,9080
"Moss warrior",8014,1,3594,9063
"Moss warrior",8014,1,3601,9066
"Moss warrior",8014,1,3603,9065
"Moss warrior",8014,1,3603,9080
"Moss warrior",8014,1,3604,9069
"Moss warrior",8014,1,3604,9076
"Moss warrior",8014,1,3614,9065
"Moss warrior",8014,1,3614,9073
"Moss warrior",8014,1,3614,9079
"Moss warrior",8014,1,3621,9076
"Moss warrior",8014,1,3623,9053
"Moss warrior",8014,1,3625,9033
"Moss warrior",8014,1,3625,9044
"Moss warrior",8014,1,3626,9046
"Moss warrior",8014,1,3629,9043
"Moss warrior",8014,1,3629,9061
"Moss warrior",8014,1,3632,9054
"Moss warrior",8014,1,3633,9033
"Moss warrior",8014,1,3636,9026
"Moss warrior",8014,1,3636,9043
"Moss warrior",8014,1,3639,9033
"Moss warrior",8014,1,3640,9044
"Moss warrior",8014,1,3640,9054
"Moss warrior",8014,2,3587,9071
"Moss warrior",8014,2,3589,9075
"Moss warrior",8014,2,3590,9070
"Moss warrior",8014,2,3597,9072
"Moss warrior",8014,2,3609,9072
"Moss warrior",8014,2,3616,9075
"Moss warrior",8014,2,3617,9070
"Moss warrior",8014,2,3620,9072
"Moss warrior",8014,2,3620,9075
"Moss warrior",8014,2,3630,9030
"Moss warrior",8014,2,3630,9057
"Moss warrior",8014,2,3631,9060
"Moss warrior",8014,2,3632,9027
"Moss warrior",8014,2,3632,9038
"Moss warrior",8014,2,3632,9050
"Moss warrior",8014,2,3635,9027
"Moss warrior",8014,2,3635,9031
"Moss warrior",8014,2,3635,9058
"Rat",2854,0,1814,4826
"Rat",2854,0,1815,4832
"Rat",2854,0,1823,4829
"Pirate",4044,0,1823,4831
"Rat",2854,0,1823,4837
"Pirate",4045,0,1824,4834
"Rat",2854,0,1824,4839
"Rat",2854,0,1825,4831
"Pirate",4046,0,1825,4836
"Gull",4053,1,1807,4836
"Gull",4053,1,1809,4839
"Bill Teach",4014,1,1814,4836
"Rat",2854,1,1816,4836
"Gull",4053,1,1818,4819
"Gull",4053,1,1819,4844
"Pirate",4051,1,1822,4835
"Pirate",4049,1,1823,4827
"Rat",2854,1,1823,4828
"Pirate",4047,1,1823,4833
"Pirate",4050,1,1825,4827
"Pirate",4048,1,1825,4830
"Pirate",4052,1,1825,4836
"Rat",2854,1,1826,4829
"Gull",4053,1,1830,4817
"Gull",4053,1,1831,4820
"Icicle",8446,0,2881,3931
"Squirrel",8422,0,2882,3917
"Root",8444,0,2884,3939
"Squirrel",8422,0,2884,3955
"Iceberg",5817,0,2884,3966
"Mountain goat",4145,0,2885,3944
"Iceberg",5818,0,2885,3966
"Mountain goat",4145,0,2886,3945
"Driftwood",8448,0,2888,3922
"Squirrel",8422,0,2893,3949
"Iceberg",5818,0,2899,3964
"Iceberg",5817,0,2901,3963
"Iceberg",5818,0,2905,3963
"Iceberg",5817,0,2907,3965
"Squirrel",8422,0,2917,3941
"Iceberg",5817,0,2924,3964
"Iceberg",5818,0,2924,3965
"Iceberg",5817,0,2926,3965
"Iceberg",5817,0,2938,3964
"Iceberg",5818,0,2939,3963
"Iceberg",5817,0,2940,3954
"Iceberg",5818,0,2941,3951
"Iceberg",5817,0,2941,3961
"Iceberg",5817,0,2942,3944
"Iceberg",5817,0,2943,3949
"Iceberg",5817,0,2943,3953
"Frog",5432,0,2455,4784
"Frog",5432,0,2458,4773
"Frog",5432,0,2463,4778
"Frog",5431,0,2463,4782
"Frog",5432,0,2464,4770
"Frog",5432,0,2467,4774
"Frog",5432,0,2468,4789
"Frog",5432,0,2474,4781
"Fishing spot",4928,0,2889,9766
"Fishing spot",4928,0,2890,9766
"Fishing spot",4928,0,2891,9766
"Baby blue dragon",241,0,2895,9765
"Baby blue dragon",242,0,2895,9769
"Baby blue dragon",243,0,2900,9763
"Hill Giant",2101,0,2902,9736
"Blue dragon",268,0,2903,9780
"Blue dragon",269,0,2903,9786
"Hill Giant",2099,0,2905,9732
"Blue dragon",267,0,2906,9774
"Hill Giant",2100,0,2907,9735
"Blue dragon",267,0,2911,9787
"Blue dragon",266,0,2912,9779
"Hill Giant",2098,0,2913,9732
"Hill Giant",2103,0,2913,9741
"Chaos dwarf",291,0,2915,9760
"Blue dragon",265,0,2920,9784
"Chaos dwarf",291,0,2922,9757
"Chaos dwarf",291,0,2925,9769
"Baby blue dragon",242,0,2925,9788
"Chaos dwarf",291,0,2928,9761
"Poison Scorpion",3025,0,2929,9752
"Chaos dwarf",291,0,2932,9784
"Poison Scorpion",3025,0,2934,9775
"Poison Scorpion",3025,0,2935,9758
"Poison Scorpion",3025,0,2935,9769
"Chaos dwarf",291,0,2938,9788
"Poison Scorpion",3025,0,2941,9779
"Dark beast",4005,0,1988,4659
"Dark beast",4005,0,1988,4664
"Dark beast",4005,0,1990,4651
"Dark beast",4005,0,1992,4656
"Dark beast",4005,0,1993,4632
"Dark beast",4005,0,1994,4647
"Dark beast",4005,0,1994,4660
"Dark beast",4005,0,1995,4650
"Dark beast",4005,0,1996,4664
"Dark beast",4005,0,1999,4638
"Slave",1136,0,2000,4611
"Dark beast",4005,0,2000,4645
"Slave",1143,0,2008,4613
"Dark beast",4005,0,2020,4659
"Dark beast",4005,0,2021,4664
"Mourner",1117,0,2022,4616
"Slave",1148,0,2023,4612
"Dark beast",4005,0,2023,4655
"Mourner",1117,0,2024,4620
"Dark beast",4005,0,2024,4661
"Slave",1136,0,2026,4613
"Dark beast",4005,0,2028,4660
"Dark beast",4005,0,2029,4664
"Dark beast",4005,0,2032,4657
"Dark beast",4005,0,2033,4662
"Gnome",6287,0,2036,4630
"Mourner",9237,0,2036,4633
"Knight of Ardougne",4267,0,2036,4641
"Mourner",9236,0,2037,4636
"Mourner",9236,0,2038,4644
"Knight of Ardougne",4267,0,2039,4636
"Mourner",9236,0,2041,4638
"Paladin",4262,0,2043,4632
"Essyllt",9235,0,2044,4628
"Mourner",9236,0,2044,4642
"Paladin",4262,0,2044,4644
"Jungle spider",3020,0,2667,3090
"Jungle spider",3020,0,2669,3091
"Jungle spider",3020,0,2670,3087
"Jungle spider",3020,0,2670,3089
"Spider",3019,0,2671,3107
"Jungle spider",3020,0,2672,3093
"Spider",3019,0,2672,3109
"Jungle spider",3020,0,2673,3085
"Jungle spider",3020,0,2673,3088
"Jungle spider",3020,0,2673,3092
"Jungle spider",3020,0,2674,3096
"Jungle spider",3020,0,2674,3111
"Jungle spider",3020,0,2677,3097
"Jungle spider",3020,0,2678,3084
"Jungle spider",3020,0,2678,3091
"Jungle spider",3020,0,2680,3081
"Jungle spider",3020,0,2680,3090
"Jungle spider",3020,0,2680,3094
"Jungle spider",3020,0,2680,3110
"Jungle spider",3020,0,2681,3086
"Jungle spider",3020,0,2681,3094
"Jungle spider",3020,0,2681,3114
"Jungle spider",3020,0,2683,3088
"Hazelmere",1422,1,2678,3086
"Hell-Rat",4809,0,3075,9880
"Hell-Rat",4809,0,3075,9881
"Hell-Rat",4809,0,3076,9880
"Hell-Rat",4809,0,3076,9881
"Hell-Rat",4809,0,3076,9886
"Hell-Rat",4809,0,3076,9887
"Hell-Rat",4809,0,3077,9883
"Hell-Rat",4809,0,3077,9885
"Hell-Rat",4809,0,3078,9881
"Hell-Rat",4809,0,3078,9886
"Hell-Rat",4809,0,3078,9894
"Hell-Rat Behemoth",6793,0,3078,9901
"Hell-Rat",4809,0,3079,9882
"Hell-Rat",4809,0,3079,9888
"Hell-Rat",4809,0,3079,9890
"Hell-Rat",4809,0,3079,9895
"Hell-Rat",4809,0,3080,9880
"Hell-Rat",4809,0,3080,9888
"Evil Dave",4806,0,3080,9890
"Hell-Rat",4809,0,3080,9893
"Hell-Rat Behemoth",6793,0,3081,9875
"Giant rat",2863,0,3089,9895
"Giant rat",2856,0,3091,9897
"Skeleton",76,0,3094,9889
"Skeleton",74,0,3095,9899
"Skeleton",74,0,3095,9909
"Giant spider",3017,0,3096,9878
"Skeleton",75,0,3096,9893
"Giant spider",3017,0,3097,9878
"Skeleton",76,0,3098,9906
"Skeleton",75,0,3099,9912
"Giant rat",2856,0,3102,9880
"Rat",2854,0,3112,9884
"Skeleton",71,0,3114,9910
"Giant rat",2864,0,3117,9889
"Hobgoblin",3050,0,3118,9871
"Zombie",56,0,3119,9862
"Giant rat",2856,0,3121,9893
"Skeleton",77,0,3121,9908
"Hobgoblin",3049,0,3122,9874
"Giant rat",2863,0,3122,9889
"Hobgoblin",3050,0,3123,9879
"Zombie",55,0,3124,9861
"Rat",2854,0,3124,9882
"Zombie",57,0,3126,9865
"Hobgoblin",3049,0,3126,9875
"Hobgoblin",3050,0,3128,9876
"Skeleton",72,0,3128,9909
"Zombie",58,0,3130,9860
"Skeleton",70,0,3132,9904
"Skeleton",71,0,3132,9908
"Skeleton",73,0,3132,9914
"Skeleton",77,0,3134,9911
"Scorpion",3024,0,2637,9809
"Scorpion",3024,0,2639,9814
"Scorpion",3024,0,2641,9811
"Scorpion",3024,0,2641,9819
"Scorpion",3024,0,2644,9822
"Skeleton",82,0,2658,9820
"Giant bat",2834,0,2659,9809
"Giant bat",2834,0,2663,9804
"Skeleton",82,0,2664,9831
"Giant bat",2834,0,2665,9812
"Skeleton",82,0,2667,9824
"Skeleton",82,0,2670,9828
"Skeleton",82,0,2671,9822
"Petrified Pete",7776,0,3818,3809
"Giant rat",2863,0,3463,9813
"Giant rat",2862,0,3464,9818
"Goblin",3045,0,3465,9797
"Goblin",3046,0,3466,9796
"Goblin",3028,0,3466,9798
"Deadly red spider",3021,0,3466,9815
"Poison spider",3023,0,3467,9797
"Hobgoblin",3050,0,3469,9796
"Hobgoblin",3049,0,3469,9797
"Dog",111,0,3469,9806
"Giant rat",2864,0,3469,9816
"Dog",111,0,3470,9804
"Poison spider",3023,0,3471,9796
"Deadly red spider",3021,0,3471,9806
"Rat",2854,0,3476,9842
"Rat",2854,0,3479,9835
"Rat",2854,0,3479,9840
"Rat",2854,0,3479,9841
"Giant rat",2856,0,3480,9830
"Rat",2854,0,3480,9841
"Rat",2854,0,3481,9828
"Giant rat",2856,0,3484,9824
"Rat",2854,0,3485,9844
"Rat",2854,0,3485,9845
"Rat",2854,0,3486,9822
"Rat",2854,0,3486,9843
"Rat",2854,0,3486,9844
"Rat",2854,0,3486,9845
"Rat",2854,0,3487,9843
"Rat",2854,0,3487,9844
"Rat",2854,0,3492,9815
"Giant rat",2856,0,3495,9812
"Rat",2854,0,3497,9808
"Giant rat",2856,0,3502,9806
"Rat",2854,0,3502,9808
"Harold Evans",9803,0,3504,9833
"Veliaf Hurtz",9620,0,3506,9838
"Radigad Ponfit",9626,0,3509,9831
"Sani Piliu",8296,0,3510,9836
"Ivan Strom",9630,0,3513,9843
"Polmafi Ferdygris",9628,0,3514,9838
"Boulder",3967,0,2373,4692
"San Tojalon",3964,0,2384,4706
"Boulder",3967,0,2386,4689
"Boulder",3967,0,2392,4678
"San Tojalon",3964,0,2393,4713
"San Tojalon",3964,0,2394,4731
"San Tojalon",3964,0,2395,4721
"Irvig Senay",3965,0,2401,4705
"Irvig Senay",3965,0,2405,4712
"Ranalph Devere",3966,0,2408,4698
"Lesser demon",2007,0,2412,4677
"Irvig Senay",3965,0,2412,4723
"Lesser demon",2006,0,2413,4681
"Irvig Senay",3965,0,2414,4731
"Lesser demon",2005,0,2416,4684
"Ranalph Devere",3966,0,2417,4699
"Ranalph Devere",3966,0,2424,4701
"Ranalph Devere",3966,0,2428,4696
"Green dragon",7868,0,3410,10065
"Green dragon",7870,0,3415,10068
"Green dragon",7869,0,3418,10063
"Hellhound",7877,0,3439,10082
"Hellhound",7877,0,3439,10088
"Hellhound",7877,0,3444,10077
"Hellhound",7877,0,3444,10096
"Hellhound",7877,0,3445,10085
"Rat",2854,0,3419,10078
"Bandit",6605,0,3430,10070
"Rat",2854,0,3433,10061
"Rat",2854,0,3440,10072
"Maniacal monkey",7118,1,2327,9153
"Maniacal monkey",7118,1,2331,9156
"Maniacal monkey",7118,1,2332,9166
"Maniacal monkey",7118,1,2333,9157
"Maniacal monkey",7118,1,2333,9165
"Maniacal monkey",7118,1,2334,9161
"Maniacal monkey",7118,1,2336,9165
"Maniacal monkey",7118,1,2336,9172
"Maniacal monkey",7118,1,2337,9167
"Maniacal monkey",7118,1,2339,9173
"Maniacal monkey",7118,1,2340,9167
"Maniacal monkey",7118,1,2342,9165
"Maniacal monkey",7118,1,2343,9178
"Maniacal monkey",7118,1,2344,9167
"Maniacal monkey",7118,1,2344,9176
"Maniacal monkey",7118,1,2346,9166
"Maniacal monkey",7118,1,2346,9180
"Maniacal monkey",7118,1,2347,9163
"Maniacal monkey",7118,1,2350,9180
"Maniacal monkey",7118,1,2352,9179
"Maniacal monkey",7118,1,2353,9163
"Maniacal monkey",7118,1,2355,9180
"Maniacal monkey",7118,1,2356,9157
"Maniacal monkey",7118,1,2356,9181
"Maniacal monkey",7118,1,2357,9156
"Maniacal monkey",7118,1,2357,9161
"Maniacal monkey",7118,1,2358,9153
"Maniacal monkey",7118,1,2358,9158
"Maniacal monkey",7118,1,2360,9180
"Maniacal monkey",7118,1,2361,9183
"Maniacal monkey",7118,1,2365,9153
"Maniacal monkey",7118,1,2365,9184
"Maniacal monkey",7118,1,2367,9155
"Mummy",721,3,2900,4948
"Mummy",722,3,2926,4965
"Guard dog",114,0,2625,3502
"Guard dog",114,0,2628,3484
"Guard dog",114,0,2631,3472
"Guard dog",114,0,2636,3503
"Guard dog",114,0,2645,3488
"Forester",4076,0,2650,3468
"Guard dog",114,0,2659,3478
"Guard dog",114,0,2665,3471
"Guard dog",114,0,2666,3506
"Guard dog",114,0,2669,3488
"Guard dog",114,0,2674,3504
"Tramp",382,0,2683,3484
"Swarm",330,0,1747,3774
"Poor looking man",6983,0,1781,3720
"Swarm",330,0,1783,3714
"Kenelme",7202,0,1783,3758
"Rat",2854,0,1786,3747
"Swarm",330,0,1788,3756
"Rat",2854,0,1789,3717
"Swarm",330,0,1789,3729
"Poor looking woman",6985,0,1791,3722
"Patrolman",6979,0,1744,3727
"Patrolman",6973,0,1748,3766
"Rat",2855,0,1749,3733
"Swarm",330,0,1750,3745
"Pirate",6994,0,1751,3738
"Man",6987,0,1751,3750
"Rat",2855,0,1752,3761
"Rat",2854,0,1753,3727
"Man",6988,0,1754,3748
"Woman",6992,0,1755,3751
"Patrolman",6974,0,1759,3755
"Swarm",330,0,1764,3734
"Patrolman",6975,0,1764,3746
"Pirate",6994,0,1764,3755
"Swarm",330,0,1765,3762
"Pirate",6995,0,1766,3732
"Patrolman",6977,0,1766,3773
"Patrolwoman",6976,0,1768,3758
"Rat",2854,0,1770,3738
"Pirate",6995,0,1773,3756
"Mugger",6996,0,1774,3740
"Patrolman",6980,0,1777,3746
"Patrolwoman",6978,0,1778,3731
"Patrolman",6980,0,1780,3731
"Rat",2855,1,1783,3719
"Poor looking man",6982,1,1785,3755
"Rat",2855,1,1791,3737
"Woman",6992,1,1748,3732
"Rat",2855,1,1749,3731
"Woman",6990,1,1749,3751
"Rat",2855,1,1749,3758
"Man",6987,1,1749,3761
"Swarm",330,1,1764,3732
"Woman",6990,1,1769,3751
"Man",6989,1,1775,3732
"Woman",6991,1,1775,3733
"Poor looking man",6983,2,1782,3719
"Rat",2855,2,1784,3721
"Rat",2855,2,1785,3755
"Poor looking man",6983,2,1785,3758
"Rat",2855,2,1786,3766
"Poor looking woman",6984,2,1791,3721
"Mining Instructor",3311,0,3081,9504
"Giant rat",3313,0,3098,9519
"Giant rat",3313,0,3099,9514
"Giant rat",3313,0,3100,9517
"Giant rat",3313,0,3100,9521
"Giant rat",3313,0,3102,9513
"Giant rat",3313,0,3103,9518
"Giant rat",3313,0,3103,9521
"Giant rat",3313,0,3104,9512
"Giant rat",3313,0,3105,9514
"Giant rat",3313,0,3105,9518
"Combat Instructor",3307,0,3106,9509
"Giant rat",3313,0,3107,9516
"Giant rat",3313,0,3107,9521
"Giant rat",3313,0,3109,9518
"Warrior of Murahs",8395,0,4165,9100
"Warrior of Murahs",8396,0,4170,9096
"Warrior of Murahs",8395,0,4170,9106
"Warrior of Murahs",8397,0,4173,9112
"Warrior of Murahs",8397,0,4174,9093
"Warrior of Murahs",8396,0,4179,9106
"Warrior of Murahs",8395,0,4180,9093
"Warrior of Murahs",8395,0,4184,9112
"Warrior of Murahs",8396,0,4185,9103
"Warrior of Murahs",8397,0,4189,9097
"Warrior of Murahs",8395,0,4189,9105
"Fire giant",8394,0,4193,9090
"Fire giant",8392,0,4194,9093
"Warrior of Murahs",8396,0,4194,9101
"Warrior of Murahs",8397,0,4199,9125
"Warrior of Murahs",8395,0,4199,9136
"Mummy",8398,0,4202,9098
"Warrior of Murahs",8395,0,4205,9122
"Warrior of Murahs",8396,0,4205,9131
"Warrior of Murahs",8395,0,4206,9141
"Warrior of Murahs",8396,0,4208,9137
"Warrior of Murahs",8396,0,4210,9146
"Warrior of Murahs",8395,0,4211,9117
"Mummy",8398,0,4213,9109
"Warrior of Murahs",8397,0,4214,9141
"Fire giant",8393,0,4215,9115
"Warrior of Murahs",8396,0,4215,9122
"Fire giant",8392,0,4218,9117
"Warrior of Murahs",8397,0,4218,9126
"Warrior of Murahs",8395,0,4218,9132
"Warrior of Murahs",8397,1,4162,9099
"Warrior of Murahs",8395,1,4166,9106
"Warrior of Murahs",8396,1,4170,9095
"Warrior of Murahs",8397,1,4170,9110
"Warrior of Murahs",8397,1,4174,9099
"Warrior of Murahs",8395,1,4177,9098
